what,kind,bundleId,bundleVersion,description,time
closed,editor,org.eclipse.cdt.make.ui,7.0.0.201102110609,"org.eclipse.cdt.make.editor",1445185242604
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1445185245042
activated,editor,org.eclipse.cdt.make.ui,7.0.0.201102110609,"org.eclipse.cdt.make.editor",1445185254582
activated,editor,org.eclipse.cdt.make.ui,7.0.0.201102110609,"org.eclipse.cdt.make.editor",1445185256303
closed,editor,org.eclipse.cdt.make.ui,7.0.0.201102110609,"org.eclipse.cdt.make.editor",1445185256303
activated,editor,org.eclipse.cdt.make.ui,7.0.0.201102110609,"org.eclipse.cdt.make.editor",1445185258059
closed,editor,org.eclipse.cdt.make.ui,7.0.0.201102110609,"org.eclipse.cdt.make.editor",1445185258059
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1445185259049
closed,editor,org.eclipse.cdt.make.ui,7.0.0.201102110609,"org.eclipse.cdt.make.editor",1445185259049
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1445185262524
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1445185409049
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1445185472994
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1445185496826
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1445185499546
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1445185551788
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1445185559630
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1445185561899
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1445185572200
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1445185577793
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1445185579092
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1445185580970
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1445185581484
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1445185582056
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1445185585710
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1445185587151
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1445185605835
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1445185614528
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1445185633331
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1445186379643
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1445186487869
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1445186491145
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1445186491879
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1445186495855
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1445186623525
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1445186629110
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1445186630557
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1445186633103
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1445186641155
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1445186642665
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1445186651467
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1445186654464
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1445186662252
