what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1445172844142
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1445172852498
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1445172885385
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201102110609,"org.eclipse.cdt.managedbuilder.gnu.ui",1445172885591
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1445172886295
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1445172892698
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1445172895196
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1445172914124
opened,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1445172914216
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1445173043711
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1445173046198
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1445173047256
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1445173048784
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1445173049837
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1445173065483
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1445173090457
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1445173090886
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1445173091382
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1445173096047
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1445173113910
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1445173114553
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1445173115110
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1445173125400
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1445173134114
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1445173135254
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1445173143350
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1445173151887
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1445173152537
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1445173167231
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1445173170317
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1445173177687
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1445173179843
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1445173231245
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1445173232705
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1445173242424
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1445173260399
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1445173262046
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1445173289519
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1445173291455
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1445173294668
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1445173323594
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1445173327234
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1445173338756
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1445173351946
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1445173362328
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1445173363207
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1445173387005
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1445173422984
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1445173445591
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1445173480651
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1445173490183
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1445173493863
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1445173505464
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1445173506912
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1445173512257
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1445173512946
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1445173527246
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1445173568975
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1445173584780
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1445173650623
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1445173655715
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1445173656648
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1445173657783
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1445173659767
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1445173661220
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1445173663315
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1445173679893
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1445173681990
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1445173685867
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1445173686797
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1445173688236
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1445173691435
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1445173694538
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1445173695507
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1445173697682
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1445173698948
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1445173699636
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1445173717875
