what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1444576946180
closed,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1444576946180
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1444576947404
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1444576951173
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1444576952350
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1444576957304
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1444576960722
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1444576960730
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1444576961889
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1444576963024
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1444576970064
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1444576970074
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1444576974875
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1444576976259
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1444576976263
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1444577004322
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1444577010476
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1444577024509
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1444577164030
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1444577174287
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1444577182185
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1444577186927
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1444577258438
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1444577264439
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1444577265120
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1444577273316
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1444577286927
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1444577293380
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1444577294737
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1444577295388
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1444577333171
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1444577335135
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1444577355520
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1444577394239
activated,editor,org.eclipse.cdt.make.ui,7.0.0.201102110609,"org.eclipse.cdt.make.editor",1444577404322
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1444577410353
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1444577411558
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1444577427720
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1444577431415
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1444577431602
activated,editor,org.eclipse.cdt.make.ui,7.0.0.201102110609,"org.eclipse.cdt.make.editor",1444577433393
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1444577437687
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1444577438433
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1444577442248
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1444577443398
