what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1446099554949
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1446099555914
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1446099556725
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1446099560073
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1446099561801
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1446099568552
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1446099586556
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1446099658225
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1446099720561
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1446099721999
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1446099732523
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1446099737463
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1446099752872
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1446099964904
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1446099966859
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1446100093338
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1446100112085
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1446100113695
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1446100658634
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1446100740514
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1446100777297
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1446100779149
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1446100780840
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1446100812424
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1446100822292
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1446100849752
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1446100851321
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1446100889237
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1446100893215
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1446100894242
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1446100905429
